DBbook_userID	DBbook_itemID
4368	3544
4368	5218
4368	6552
4368	4143
4368	5955
4368	5407
4368	2211
4367	7949
4367	2995
4367	604
4367	4076
4367	2578
4367	6663
4367	7748
4367	7397
4367	85
4367	3251
4367	1184
4367	1283
4367	7036
2596	5989
2596	1330
2596	466
2596	7073
2596	993
2596	546
2596	7171
2596	2150
4385	4611
4385	3437
4385	6418
4385	4152
4385	1348
4385	7068
4385	5229
4385	8163
4385	4310
4385	437
4385	4311
4385	1484
4385	6093
1066	4108
1066	6492
1066	6353
1066	1729
1066	3871
1066	6499
1066	6611
1066	6498
1066	6497
1066	6493
1066	5224
2592	8168
2592	3432
2592	4410
2592	7089
2592	3699
2592	7
2592	740
2592	925
2592	9
2593	4155
2593	2999
2593	1484
2593	5116
2593	1137
2593	1134
2593	3205
2593	5928
2593	370
2593	4191
2593	8112
2593	3719
2593	3884
2593	5700
1065	6242
1065	4451
1065	5377
1065	5683
1065	2678
1065	4467
1065	1171
1065	3109
1065	3076
1065	3072
1065	696
1065	222
1065	7526
1065	5706
1065	5345
1064	4514
1064	771
1064	5411
1064	1426
1064	7284
1064	341
1064	3551
1064	8110
1064	3344
1064	3445
1064	4894
1064	7175
4387	5231
4387	5334
4387	1578
4387	7125
4387	5992
4387	4247
4387	1970
4387	5368
4387	4410
4387	7680
4387	6418
4387	2957
2594	2644
2594	2643
2594	281
2594	4453
2594	331
2594	157
2594	3624
2594	6513
2594	8168
2594	6352
2594	6319
2594	7500
2594	3633
2594	3636
2594	7213
2594	4198
2595	5141
2595	3999
2595	5758
2595	5759
2595	2319
2595	662
2595	6242
2595	7472
2595	5041
2595	170
2595	7042
2595	1844
2595	7370
2595	1686
2595	3633
2595	7540
2595	3636
1063	262
1063	4048
1063	3999
1063	5087
1063	4683
1063	218
1063	7331
1063	4467
1063	6948
1063	7089
1063	2877
1063	4806
1063	4945
1063	4323
4388	4356
4388	7440
4388	586
4388	4233
4388	6880
1062	193
1062	7796
1062	4859
1062	5679
1062	2951
1062	1663
1062	6350
1062	6966
1062	482
1062	2952
1062	2244
1062	4077
1062	2574
1062	5885
1062	2575
1062	81
4381	1484
4381	203
4381	7283
4381	4035
4381	7284
4381	8113
4381	4191
4381	342
4381	166
4381	2757
4381	168
4381	162
4382	2923
4382	580
4382	582
4382	3736
4382	3812
4382	581
4382	3833
4382	6153
4382	2083
4382	758
4382	756
4382	1590
4382	3065
4382	584
4382	585
4382	586
4382	4642
1061	6362
1061	4081
1061	1020
1061	5938
1061	6697
1061	5960
1061	7565
1061	6358
1061	6155
1061	1902
1061	2134
4383	5358
4383	1728
4383	4627
4383	406
4383	4629
4383	5432
4383	7556
2590	2655
2590	2929
2590	5098
2590	3323
2590	1903
2590	3325
2590	3451
2590	4427
2590	3298
2590	7475
2590	4602
2590	7278
2590	5998
2590	7512
2591	2965
2591	7071
2591	7623
2591	5652
2591	4277
2591	3545
2591	2954
2591	4815
2591	6359
2591	6077
2591	604
2591	7490
2589	279
2589	4959
2589	386
2589	6519
2589	6153
2589	7556
2586	5333
2586	1590
2586	111
2586	7505
2586	4356
2586	7783
2586	793
4379	1089
4379	7307
4379	7356
4379	2953
4379	7293
4379	5056
1058	4124
1058	875
1058	4037
1058	1347
1058	8073
4378	7392
4378	7072
4378	5402
4378	6903
4378	6600
4378	6971
1059	6494
1059	7484
1059	5224
1059	5220
1059	2016
1059	342
1059	3298
1059	542
1059	6366
1059	406
1059	5218
1059	547
1059	8
1056	7971
1056	7469
1056	1707
1056	2363
1056	3416
1056	2759
1056	580
1056	4292
1056	329
1056	2303
1056	3833
1056	7442
2588	7284
2588	6979
2588	1707
2588	4125
2588	927
2588	8142
2588	961
2587	3191
2587	82
2587	1276
2587	4358
2587	7362
1057	6695
1057	2037
1057	7440
1057	3042
1057	1932
1057	6272
1057	7556
1057	1914
1057	7222
1057	6529
2580	6227
2580	6201
2580	4836
2580	1991
2580	5652
2580	5938
2580	1224
2580	3183
2580	1367
4350	6971
4350	5900
4350	2240
4350	4562
4350	5638
4350	170
4350	4573
4350	3871
4350	6943
4350	4629
4350	7236
2584	6971
2584	3805
2584	1390
2584	6491
2584	4539
2584	6490
2584	6319
2584	43
2584	6942
2584	5947
2584	5946
2584	7541
2583	1970
2583	2953
2583	4513
2583	5229
2583	5741
2583	7540
2583	603
2583	4418
2583	7413
2583	6220
2583	6405
2583	3687
4354	7664
4354	5087
4354	6775
4354	7515
4354	6772
4354	123
4354	342
4354	5726
4354	1777
4354	2490
4354	2793
4354	5989
4354	2867
4354	7758
2582	6026
2582	5945
2582	7066
2582	606
2582	604
2582	5942
2582	603
2582	4311
2582	4617
2582	3712
2582	8020
2582	4198
2582	4314
2582	4313
2582	5223
4353	5474
4353	2837
4353	2839
4353	1638
4353	6683
4353	2023
4353	1620
4352	2
4352	3368
4352	4891
4352	1
4352	6199
4352	6031
4352	6200
4352	2885
4352	3527
4352	2864
2581	6524
2581	6537
2581	1314
2581	1932
2581	7950
2581	6492
2581	3
2581	3071
2581	6879
2581	5668
2581	5430
2581	903
5400	5891
5400	7654
5400	7023
5400	1571
5400	1939
5400	1938
5400	4453
5400	6319
5400	4253
5400	2190
5400	4155
5400	1946
5400	1949
5400	370
5400	5705
2576	4211
2576	6611
2576	6498
2576	6497
2576	1527
2576	741
2576	2759
2576	4219
2576	4788
2576	4317
2577	7016
2577	6692
2577	544
2577	5960
2577	4843
2577	4686
2577	7113
2577	7505
2577	4358
2577	4715
2577	618
4348	7334
4348	1056
4348	3005
4348	6483
4348	928
4348	547
4348	3825
4348	1527
4348	3057
4348	4087
4345	6350
4345	5848
4345	3871
4345	7851
4345	5583
4345	2201
4345	2366
4345	1945
4345	1944
4345	1280
4345	580
4345	7442
4345	4465
4345	5693
4345	4295
4345	8026
4346	5063
4346	5078
4346	5056
4346	18
4346	6293
4346	2522
4346	4155
2575	6627
2575	6717
2575	2632
2575	2444
2575	1466
2575	6623
2575	751
2575	228
2575	3348
2575	1321
2575	5200
2575	6719
2575	408
2575	355
2575	1210
2578	3635
2578	2759
2578	1280
2578	7032
2578	580
2578	1328
2578	7580
2578	3092
2578	1321
2578	5545
2578	972
2578	5546
4349	7867
4349	3999
4349	7472
4349	4467
4349	3699
4349	1644
4349	105
4349	6472
4349	439
4349	4055
4349	3411
4349	3652
4349	1920
4349	5224
2579	5740
2579	7541
2579	6022
2579	6493
2579	2759
2579	1280
2579	1421
2579	4317
2579	6006
2579	3092
2579	8026
2579	1321
2579	1904
2579	6412
2579	4299
2579	1908
4360	4877
4360	3006
4360	925
4360	381
4360	5377
4360	6512
4360	6522
4360	365
4360	6319
4360	727
4360	7807
4360	3051
4360	3133
4362	2156
4362	580
4362	4138
4362	2922
4362	4433
4362	5900
4362	4627
4362	2883
4362	4646
2571	4138
2571	4737
2571	631
2571	5900
2571	7132
2571	3383
2571	3512
2571	2490
2571	7331
2571	4449
2571	4143
2571	7019
2571	4211
2571	568
5410	4632
5410	5841
5410	1891
5410	4611
5410	6066
5410	7066
5410	3796
5410	3190
5410	2029
5410	3942
5410	6111
5411	4508
5411	7971
5411	1520
5411	893
5411	547
5411	5585
2570	4333
2570	7571
2570	2561
2570	1743
2570	2720
2570	5412
2570	6143
2570	2034
2570	3507
2570	5042
2570	3512
2570	3511
2570	2150
2570	4780
4363	3263
4363	7867
4363	7673
4363	5087
4363	4738
4363	6893
4363	7149
4363	3804
4363	7925
4363	6470
4363	4277
4363	7334
4363	3416
2573	5863
2573	4342
2573	4344
2573	4343
2573	7566
2573	5960
2573	1443
2573	1773
2573	6294
2573	6528
2573	6334
2573	5091
2573	1584
2573	4543
2573	6221
4366	7588
4366	1263
4366	7528
4366	5792
4366	5960
4366	3592
4366	4138
4366	370
4366	5510
4366	4711
4366	3
4366	6366
4366	7058
4366	1276
2572	4686
2572	5961
2572	1443
2572	4191
2572	6688
5409	6021
5409	3099
5409	4314
5409	7505
5409	305
5409	166
5409	168
5409	3
5409	5552
5409	162
5409	3546
5409	378
5409	164
5409	6055
5409	5218
2563	4410
2563	5841
2563	2953
2563	3399
2563	1367
2563	7236
2563	5885
2563	819
2563	3655
2563	6022
2563	7044
2563	3557
2563	2540
2563	2923
4356	1908
4356	3953
4356	3687
4356	3689
4356	407
4356	5
4356	1140
4356	1710
4356	4791
4356	3042
5404	4318
5404	226
5404	3884
5404	7503
5404	1902
5404	7764
5404	2659
5404	3790
5404	6719
5404	3953
5404	1203
5404	3937
4357	1313
4357	7492
4357	6069
4357	2482
4357	1629
4357	4860
4357	7018
4357	1620
4357	3151
4357	4155
4357	6925
4357	2501
4357	6644
4357	5927
4357	370
2564	737
2564	2963
2564	4356
2564	2036
2564	6449
2564	5879
5402	8098
5402	4562
5402	1970
5402	7040
5402	5842
5402	1666
5402	7068
5402	5131
5402	2995
5402	4016
5402	6925
5402	7017
5402	2923
5402	5426
2565	2490
2565	1020
2565	1021
2565	7755
2565	7339
2565	7222
2565	3790
4358	7673
4358	2938
4358	4330
4358	3901
4358	6795
4358	3168
4358	6709
4358	5282
4358	4536
4358	3399
4358	5380
4358	4233
4358	4342
4358	3732
2566	4125
2566	565
2566	4143
2566	7821
2566	4392
2566	1506
2566	985
4359	4683
4359	3573
4359	2908
4359	2003
4359	1787
4359	6972
4359	4543
4359	4277
4359	3914
4359	1975
4359	7353
4359	7423
4359	2945
4359	2995
2567	335
2567	2337
2567	4824
2567	6352
2567	5542
2567	3537
2567	2298
2567	287
2567	42
2567	5847
2567	3485
2567	1188
2567	5941
2567	4311
2567	4314
5408	4198
5408	2906
5408	3812
5408	3592
5408	7834
5408	3302
5408	971
5408	2614
5408	7783
5408	6508
5408	7979
5408	3451
2568	2650
2568	7066
2568	7540
2568	4361
2568	205
2568	124
2568	5176
2568	1855
2568	4884
2568	166
2569	1592
2569	5336
2569	8170
2569	4356
2569	3426
2569	5294
2569	3424
5406	5040
5406	1607
5406	6043
5406	1687
5406	170
5406	6044
5406	4962
5406	6991
5406	6943
5406	172
5406	6390
5406	4039
2562	7525
2562	90
2562	5672
2562	7503
2562	1220
2562	3396
2562	5569
2562	8087
2562	7954
2562	4477
2562	3789
2562	2669
2562	465
2562	1592
2562	3164
2562	4441
2562	5101
4332	386
4332	4138
4332	539
4332	2417
4332	4233
4332	4155
2561	4198
2561	4344
2561	6433
2561	4343
2561	7526
2561	1443
2561	5098
2561	6078
2561	5569
2561	6880
4331	8144
4331	2883
4331	7975
4331	2545
4331	1064
4331	5885
4331	5458
4331	553
4330	5221
4330	7483
4330	94
4330	6505
4330	1736
4330	1965
4330	5625
4330	6253
4330	7462
4330	3546
4330	4975
4330	4751
4330	7049
4330	4930
4330	6118
4329	4030
4329	4360
4329	6717
4329	1422
4329	4769
4329	3619
4329	5423
4329	4531
4329	6719
4329	7914
4329	5529
4329	6695
4329	556
4329	2535
4329	5867
4329	8140
4329	1175
4329	617
2558	2061
2558	7289
2558	5696
2558	7439
2558	3546
2558	3685
2558	6361
2558	6366
2558	71
2558	7240
2558	2840
2558	7867
2558	2456
2557	2131
2557	4127
2557	3213
2557	2072
2557	5008
2557	7771
2557	11
2557	3316
2557	7973
2557	6887
2557	4632
2557	3556
2557	7180
2557	99
2555	6306
2555	3812
2555	7665
2555	4739
2555	5885
2552	370
2552	1190
2552	3690
2552	3654
2552	4503
4323	2386
4323	579
4323	2064
4323	7039
4323	6113
4323	5489
4323	7783
4323	4746
4323	3790
4323	7132
4323	4543
4323	161
4323	4508
4323	3546
4323	4545
4324	87
4324	4076
4324	3652
4324	6811
4324	1944
4324	5729
4324	6170
4324	1406
4324	4869
4324	3592
4324	7525
4324	5609
4324	7442
4324	2921
2553	2482
2553	541
2553	6366
2553	738
2553	744
2553	604
4342	1186
4342	96
4342	5190
4342	4291
4342	370
4342	3323
4342	4892
4342	3407
4342	4544
4342	1987
4342	543
4341	7346
4341	6897
4341	8155
4341	8137
4341	5409
4341	2538
4341	5952
2551	1707
2551	7602
2551	3416
2551	6904
2551	5229
2551	1365
2551	1484
2551	4342
2551	2732
2551	4198
2551	4344
2551	4343
2551	3812
4343	7475
4343	4108
4343	4273
4343	2490
4343	4974
4343	4573
4343	7469
4343	7434
4343	6720
4343	3191
2550	1945
2550	2142
2550	6626
2550	1944
2550	7837
2550	7857
2550	5746
2550	1424
2550	751
2550	2140
2550	2178
2550	1682
4340	6969
4340	7178
4340	608
4340	8142
4340	1506
4340	87
4338	530
4338	1970
4338	4518
4338	2953
4338	7746
4338	4211
4338	5229
4338	5227
4338	1188
4338	604
4338	8020
4338	342
4338	1588
4338	206
2545	4333
2545	3995
2545	1743
2545	3900
2545	3506
2545	3844
2545	3168
2545	3507
2545	5081
2545	453
2545	3512
2545	3949
2545	3511
2545	7331
2545	3513
2545	1222
2545	1266
4339	7763
4339	2891
4339	4115
4339	4587
4339	758
4339	1240
4339	972
4339	5648
4339	4573
4339	2689
4339	2494
4339	7264
4339	715
2547	4333
2547	7673
2547	3999
2547	3508
2547	3749
2547	3506
2547	5081
2547	8126
2547	7392
2547	3949
2547	7331
2547	5383
2548	3153
2548	6903
2548	3051
2548	3072
2548	883
2541	2953
2541	740
2541	743
2541	603
2541	742
2541	4489
2541	7483
2541	6091
2541	342
2541	5362
2541	3716
2541	6099
2541	6880
2541	2328
2541	4508
2541	4507
2541	2
2541	1
4334	4109
4334	6422
4334	4403
4334	4108
4334	6492
4334	4616
4334	6490
4334	150
4334	6966
4334	3533
4334	532
4334	7602
4334	1484
4334	4219
4334	1282
4334	3136
4334	1423
4335	6352
4335	2953
4335	6618
4335	4317
4335	4216
4335	6294
4335	166
4335	4298
4335	3854
4335	168
4335	167
4335	6221
4335	6220
4335	162
2542	5018
2542	3279
2542	5842
2542	4152
2542	5885
2542	87
2542	603
2542	4617
2542	1484
2542	2617
2542	7505
2542	7289
2542	4543
2542	4602
2542	6366
2542	3183
2543	5046
2543	4927
2543	3071
2543	6521
2543	994
2543	1639
2543	5947
2543	893
2543	65
2543	257
2543	7270
4336	444
4336	378
4336	298
4336	441
4336	4356
4336	2035
4336	5364
4336	2805
4337	3116
4337	4238
4337	4292
4337	4215
4337	2799
4337	5674
4337	3394
4337	2694
4337	7053
4337	3687
4337	7343
4337	3689
2544	5320
2544	370
2544	1963
2544	1019
2544	1220
2544	2300
2544	6412
2544	4108
2544	5492
2544	3953
2544	6404
2544	6408
2544	5499
2544	5422
2544	6446
4302	4081
4302	3353
4302	4586
4302	4573
4302	4600
4302	5229
4302	4608
4302	7007
1003	4198
1003	5881
1003	7487
1003	4686
1003	7505
1003	5510
1003	5925
1003	7133
1003	5700
1003	166
1003	4848
1003	3695
1003	2
5436	4992
5436	5715
5436	6247
5436	6339
5436	1694
5436	7334
5436	5389
5436	558
5436	4675
5436	267
5436	7800
5436	2520
5436	204
5436	1466
5436	2042
1004	765
1004	1272
1004	4048
1004	4126
1004	3844
1004	3168
1004	8098
1004	3804
1004	2069
1004	1224
1004	2176
1004	6747
1004	4130
4301	5471
4301	7505
4301	2074
4301	39
4301	5125
4301	6369
1001	8163
1001	87
1001	4076
1001	1484
1001	3251
1001	7483
1001	6455
1001	7284
1001	2423
1001	7505
1001	1588
1001	4460
1001	4543
1001	5833
1001	4545
5434	2417
5434	3652
5434	4155
5434	1484
5434	6934
4304	5142
4304	825
4304	7100
4304	828
4304	829
4304	5087
4304	826
4304	827
4304	6083
4304	6888
4304	6886
4303	4392
4303	1394
4303	3387
4303	6971
4303	3336
4303	7943
4303	7351
4303	6418
4303	3192
4303	2101
4303	5130
4303	3051
4303	3151
4303	2999
4303	7641
4303	5881
1002	4342
1002	4341
1002	752
1002	4344
1002	4343
1002	4716
1002	4434
1002	7783
1002	3771
1002	6691
1002	4478
1002	3687
1002	3689
1002	2227
1002	6681
5435	1316
5435	7505
5435	2074
5435	7783
5435	2778
5435	793
5435	3804
5435	1970
5435	1501
5435	7351
5435	7334
5435	4581
5435	4533
4306	6490
4306	43
4306	6542
4306	545
4306	5946
4306	4675
4306	6487
4306	2165
4306	7635
4306	2417
4306	3062
1008	8073
1008	1787
1008	7331
1008	3698
1008	4559
1008	7948
1008	6061
1008	3399
1008	5308
1008	3051
1008	5940
1008	1484
1008	6567
1005	5638
1005	5843
1005	2482
1005	5989
1005	4110
1005	4559
1005	6418
1005	2101
1005	7541
1005	5885
1005	5943
1005	3105
1005	4155
1005	5177
4308	6319
4308	3432
4308	7351
4308	6357
4308	7602
4308	5947
4308	5229
4308	7541
4308	87
4308	6926
4308	84
4308	6663
4308	4198
4308	580
5438	538
5438	608
5438	7066
5438	4488
5438	6094
5438	4219
5438	5224
5438	6095
5438	1282
5438	674
5438	4318
5438	6008
5438	1425
5438	341
4307	1452
4307	2005
4307	7576
4307	7141
4307	4453
4307	2074
4307	39
4307	3440
4307	6994
4307	5512
4307	4467
4307	6470
4307	3699
1006	1738
1006	7505
1006	2776
1006	1737
1006	1116
1006	7303
1006	3687
1006	1724
4309	408
4309	2835
4309	7623
4309	4631
4309	5652
4309	2829
4309	1975
4309	7602
4309	4559
4309	6418
1009	3871
1009	7602
1009	559
1009	3416
1009	7066
1009	4015
1009	1484
1009	7588
1009	48
1009	1263
1009	813
1009	5729
1009	2062
1009	45
5440	5753
5440	138
5440	6803
5440	828
5440	137
5440	179
5440	178
5440	176
5440	2232
5440	170
5440	1689
5440	175
5440	172
5440	2557
5440	3411
5440	4231
1011	3099
1011	4845
1011	7838
1011	5708
1011	5410
1011	5173
1011	2063
1011	5743
1011	5883
1011	1135
1011	2714
1011	6257
1011	342
1011	2716
1011	937
5444	4508
5444	1590
5444	4356
5444	4930
5444	268
5444	3057
5444	3170
5444	5684
5443	4803
5443	2674
5443	4338
5443	2026
5443	2852
5443	6550
4310	7571
4310	3999
4310	761
4310	6845
4310	3168
4310	6846
4310	2784
4310	1073
4310	7927
4310	4803
4310	1707
4310	1505
4310	7235
5442	2901
5442	4937
5442	4198
5442	3955
5442	4034
5442	2538
5442	7618
5442	3812
5442	7487
5442	7505
5442	7058
5442	2842
5442	3451
4311	3592
4311	123
4311	370
4311	2742
4311	296
4311	4381
4311	21
4311	2963
4311	713
4311	7351
5441	2366
5441	1262
5441	3812
5441	4138
5441	370
5441	4848
5441	792
5441	1379
5441	2494
5441	7758
5445	3699
5445	6065
5445	43
5445	7422
5445	456
5445	7423
5445	6418
5445	556
5445	3553
5445	3220
5445	5229
5445	3051
5445	7082
5445	3098
5445	6509
5445	2906
4315	6091
4315	6083
4315	6107
4315	5867
4315	5545
4315	5546
4315	6099
4314	6782
4314	6784
4314	4214
4314	671
4314	1430
4314	6702
4314	5163
4314	342
4314	1902
4314	344
4314	6256
4314	6699
4314	8054
5446	541
5446	2539
5446	877
5446	2545
5446	4386
5446	3042
5446	3309
5446	6168
5446	4233
4313	2066
4313	7483
4313	5729
4313	5881
4313	1969
4313	6359
4313	2612
4313	5925
4313	5900
4313	7620
4313	5055
4313	1985
4313	4143
5448	2411
5448	7487
5448	1531
5448	5170
5448	7286
5448	6986
5448	5696
4312	7032
4312	813
4312	2062
4312	4418
4312	2468
4312	2265
4312	4416
4312	2773
4312	4848
4312	5469
4312	3546
4312	2490
4319	43
4319	6354
4319	703
4319	3191
4319	608
4319	5229
4319	6614
4319	579
4319	6398
4319	2017
4319	66
4319	4219
4319	2906
4319	3592
5449	6362
5449	1056
5449	1202
5449	2381
5449	928
5449	3145
4318	204
4318	5343
4318	3397
4318	370
4318	1850
4318	4434
4318	292
4318	7132
4318	3687
4318	2494
4318	3689
4318	7758
4317	751
4317	3812
4317	2074
4317	7502
4317	5569
4317	4056
4317	6504
4316	1686
4316	370
4316	3281
4316	2074
4316	4233
5451	1244
5451	3532
5451	7602
5451	4559
5451	609
5451	5587
5451	80
5451	81
5451	1186
5451	5411
5451	7036
5451	169
5451	3349
5451	501
5450	5539
5450	7610
5450	2074
5450	1916
5450	664
5450	4562
5450	4859
5450	1222
5450	5326
5450	3416
5450	2574
5450	5229
5450	7047
5450	4233
5452	1970
5452	7169
5452	2506
5452	2953
5452	7351
5452	5132
5452	5229
5452	7800
5452	1945
5452	1944
4322	2938
4322	6148
4322	3999
4322	2357
4322	1452
4322	7515
4322	1231
4322	2071
4322	6340
4322	5511
4322	5383
4322	2793
4322	3172
1000	4512
1000	2206
1000	2853
1000	604
1000	1423
1000	6091
1000	5743
1000	2321
1000	3850
1000	6099
1000	6221
1000	4507
4320	5579
4320	946
4320	4372
4320	7472
4320	7473
4320	155
4320	6319
4320	150
4320	6966
4320	6990
4320	3871
4320	3416
4320	7066
5454	6727
5454	7709
5454	3825
5454	2814
5454	192
5454	3234
5454	1344
5454	1482
5454	603
5454	883
5454	1944
5454	3711
5418	7060
5418	5842
5418	6419
5418	6214
5418	5846
5418	7602
5418	885
5418	5226
5418	5940
5418	4198
5418	6781
5418	1283
5418	6784
5418	7487
5418	6092
5416	2620
5416	1596
5416	1595
5416	2074
5416	6140
5416	7472
5416	3907
5416	5351
5416	6848
5416	6470
5416	7334
5416	3416
5416	4944
5416	4906
5416	4233
5416	550
5417	5098
5417	3323
5417	7503
5417	7502
5417	7493
5417	6504
5417	4859
5417	6470
5417	6862
5417	4152
5414	1203
5414	6319
5414	1728
5414	6919
5414	7458
5414	4356
5414	1645
5414	3042
5414	7540
5414	140
5414	3652
5415	3947
5415	3881
5415	41
5415	7336
5415	2957
5415	3079
5415	2832
5415	4076
5415	8161
5415	1446
5415	45
5415	3574
5415	2423
5415	3322
5415	2082
5412	1620
5412	7251
5412	6649
5412	304
5412	2806
5412	932
5412	2807
5412	2808
5412	372
5412	7508
5412	5072
5412	2805
5413	2066
5413	3812
5413	7036
5413	7011
5413	189
5413	5070
5413	1775
5413	2965
5413	7342
5413	7175
5413	6306
5413	7192
5422	7602
5422	2025
5422	4143
5422	5947
5422	3399
5422	2101
5422	2504
5422	7082
5422	4086
5420	4124
5420	1686
5420	2052
5420	547
5420	5229
5420	5885
5420	3825
5420	3387
5420	4233
5420	604
5420	2796
5427	198
5427	7066
5427	7800
5427	3105
5427	2366
5427	3099
5427	830
5427	2067
5427	7549
5427	1428
5427	1382
5427	2322
5427	1941
5427	7134
5427	1943
5428	5673
5428	3794
5428	2773
5428	7472
5428	2417
5429	7073
5429	7072
5429	7119
5429	1985
5429	7125
5429	5632
5429	7058
5423	2235
5423	3171
5423	6366
5423	6470
5423	4611
5423	559
5423	7569
5423	547
5423	5229
5423	3190
5424	790
5424	4198
5424	8002
5424	222
5424	1200
5424	1686
5424	2345
5424	740
5424	5363
5424	2160
5424	2797
5425	3776
5425	3436
5425	5946
5425	3192
5425	7541
5425	5885
5425	87
5425	4155
5425	7486
5425	3812
5425	7284
5425	6508
5425	4848
5425	3889
5426	4489
5426	1484
5426	5179
5426	1421
5426	1328
5426	4292
5426	3348
5426	934
5426	4587
5426	1321
5426	3917
5426	7346
5426	6403
5426	408
5431	4341
5431	1280
5431	5179
5431	4344
5431	7839
5431	580
5431	3527
5431	5098
5431	4356
5431	370
5431	7369
4300	5041
4300	4740
4300	4820
4300	2598
4300	2857
4300	1791
4300	2957
4300	537
4300	1188
4300	1484
4300	7486
4300	2041
4300	2064
4300	5899
4300	1733
5433	3597
5433	3742
5433	3999
5433	6300
5433	6241
5433	1690
5433	3844
5433	2789
5433	2310
5433	6344
5433	7087
5433	6943
5433	7046
5433	4155
5433	1262
5432	2871
5432	2684
5432	6403
5432	6490
5432	4554
5432	2963
5432	3882
1048	3
1048	3677
1048	6956
1048	2539
1048	4134
1048	2071
1048	4327
5479	4198
5479	370
5479	7764
5479	4715
5479	7506
5479	4565
5479	2490
5479	3953
5479	6758
5479	1276
5479	2513
5479	3074
5479	3120
1046	3619
1046	1734
1046	1732
1046	4010
1046	4713
1046	342
1046	5198
1046	4531
1046	7135
1046	3771
1046	162
1046	1713
1046	6480
5478	4342
5478	5748
5478	2220
5478	2923
5478	2062
5478	5960
5478	7834
5478	3833
5478	8083
5478	6507
5478	2922
5478	6880
5478	6668
1049	2899
1049	2482
1049	150
1049	2953
1049	7994
1049	1725
1049	5947
1049	7398
1049	4155
1049	7689
1049	4651
1049	3812
1049	5609
1049	2714
5483	3868
5483	4071
5483	5842
5483	7605
5483	7602
5483	3379
5483	2992
5483	5947
5483	3192
5483	1481
5483	3151
5483	6615
1050	7608
1050	2074
1050	7824
1050	3566
1050	7472
1050	5726
1050	5023
1050	7815
1051	6994
1051	7619
1051	7190
1051	3079
1051	4828
5482	7392
5482	2793
5482	4625
5482	5218
5482	1276
5482	7557
5482	8073
1054	6355
1054	7083
1054	5885
1054	5138
1054	4233
1054	7398
1054	811
1054	1263
1054	4363
1054	4715
1054	348
1054	6719
1054	5647
1054	408
1054	2490
5487	4048
5487	1452
5487	5087
5487	2720
5487	4878
5487	7141
5487	2074
5487	8098
5487	1787
5487	3804
5487	6994
5487	365
5487	1707
1055	5228
1055	742
1055	1828
1055	7483
1055	5363
1055	6880
1055	6361
1055	3490
1055	3495
1055	1811
1055	1815
1055	731
1055	2949
5488	4198
5488	3592
5488	2324
5488	911
5488	3546
5488	5572
5488	1986
5488	7325
5488	5947
5488	4356
5488	5838
5488	5229
5488	5741
5488	7191
5488	7557
5488	6381
5488	7222
5485	4138
5485	5726
5485	7951
5485	4247
5485	7157
5485	5042
5485	2295
5485	5812
1052	6111
1052	2482
1052	580
1052	713
1052	6481
1052	443
1052	1902
1052	7783
1052	3042
1052	5942
5486	5652
5486	7342
5486	1276
5486	2842
5486	3995
5486	3742
5486	1452
5486	2074
5486	925
5486	6687
5486	7040
5486	1991
5486	3699
5486	7334
5486	6944
5486	2830
1053	43
1053	4143
1053	2845
1053	3192
1053	6381
1053	618
1053	2417
1035	2759
1035	954
1035	854
1035	3592
1035	1682
1035	7440
1035	2325
1035	6880
1035	5150
5489	530
5489	2953
5489	7351
5489	6214
5489	4110
5489	5947
5489	3155
5489	2150
5489	5740
5489	7541
5489	5741
5489	604
5489	4198
1034	5588
1034	303
1034	475
1034	839
1034	345
1034	309
1034	477
1034	502
1034	2900
1034	500
1034	5366
1034	5552
1034	5359
1034	3289
1037	263
1037	5312
1037	3994
1037	59
1037	58
1037	3999
1037	1452
1037	3508
1037	3844
1037	3499
1037	726
1037	6470
1037	4099
1037	4016
1037	2551
1037	2923
1036	1944
1036	3136
1036	1750
1036	7440
1036	1593
1036	5688
1036	163
1036	3687
1036	1713
1036	3890
1036	546
1036	3145
1036	4791
1039	5842
1039	458
1039	1638
1039	7850
1039	3286
1039	8150
1039	3298
1039	4396
5492	4264
5492	4939
5492	2026
5492	8073
5492	4563
5492	5828
5492	603
5492	3046
5493	4342
5493	4344
5493	4343
5493	1443
5493	5961
5493	1588
5493	1392
5493	7169
5493	5650
5493	4441
5495	946
5495	157
5495	155
5495	154
5495	1390
5495	6353
5495	6492
5495	152
5495	153
1040	7747
1040	2036
1040	6013
1040	5886
1040	2987
5496	5885
5496	3051
5496	4155
5496	204
5496	771
5496	7483
5496	2906
5496	169
5496	7783
5496	2659
5496	7132
5496	6252
5496	6366
1041	6750
1041	5182
1041	2629
1041	5459
1041	6283
1041	170
1041	6319
1041	150
1041	151
1041	2245
1041	1267
1041	4233
1041	6626
1042	2322
1042	166
1042	168
1042	1584
1042	6221
1042	162
1042	164
1042	3491
1042	6
1042	731
1042	5618
1042	2318
1042	2319
1042	179
1043	5187
1043	5185
1043	4702
1043	3287
1043	5188
1043	7343
1043	7360
1043	5207
1043	4696
1043	7531
5498	5987
5498	6107
5498	5867
5498	5433
5498	1175
1044	3251
1044	4198
1044	2065
1044	2906
1044	6077
1044	4848
1044	5091
1044	2490
1044	4441
1044	5218
1044	7192
1044	5124
5499	5339
5499	2490
5499	408
5499	6366
5499	5938
5499	7619
5499	7534
5499	1276
5490	788
5490	1295
5490	195
5490	2333
5490	331
5490	39
